Iteration: 0	1746	1746	2194.38	2835
Iteration: 1	1655	1655	2119.62	2886
Iteration: 2	1655	1672	2105.47	2632
Iteration: 3	1655	1740	2125.54	2790
Iteration: 4	1655	1736	2098.4	2589
Iteration: 5	1655	1737	2087.32	2797
Iteration: 6	1655	1750	2086.16	2653
Iteration: 7	1655	1661	2090.53	2491
Iteration: 8	1655	1705	2083.1	2539
Iteration: 9	1655	1655	2117.95	2655
Iteration: 10	1655	1655	2111.7	2699
Iteration: 11	1655	1734	2076.65	2601
Iteration: 12	1655	1683	2131.21	2584
Iteration: 13	1655	1784	2107	2709
Iteration: 14	1655	1700	2116.95	2713
Iteration: 15	1655	1706	2077.78	2830
Iteration: 16	1626	1626	2086.42	2719
Iteration: 17	1626	1696	2106.53	2713
Iteration: 18	1626	1739	2110.34	2682
Iteration: 19	1626	1695	2082.46	2435
Iteration: 20	1626	1692	2107.57	2642
Iteration: 21	1626	1716	2065.5	2487
Iteration: 22	1626	1739	2143.91	2721
Iteration: 23	1626	1722	2096.68	2655
Iteration: 24	1626	1737	2119.72	2805
Iteration: 25	1626	1681	2113.96	2614
Iteration: 26	1626	1768	2083.94	2664
Iteration: 27	1626	1714	2109.02	2926
Iteration: 28	1626	1790	2116.62	2701
Iteration: 29	1598	1598	2050.14	2653
Iteration: 30	1598	1703	2089.33	2629
Iteration: 31	1598	1727	2094.68	2648
Iteration: 32	1598	1838	2076.82	2487
Iteration: 33	1598	1716	2079.16	2825
Iteration: 34	1598	1672	2077.75	2566
Iteration: 35	1598	1786	2104.97	2712
Iteration: 36	1598	1767	2107.16	2761
Iteration: 37	1594	1594	2107.05	2698
Iteration: 38	1594	1656	2084.07	2624
Iteration: 39	1594	1636	2090.31	2499
Iteration: 40	1594	1659	2108.41	2679
Iteration: 41	1594	1742	2133.93	2712
Iteration: 42	1594	1799	2100.06	2659
Iteration: 43	1594	1693	2082.88	3047
Iteration: 44	1594	1759	2125.39	2592
Iteration: 45	1594	1618	2087.58	2724
Iteration: 46	1594	1664	2122.57	2836
Iteration: 47	1594	1752	2107.22	2715
Iteration: 48	1594	1617	2082.19	2679
Iteration: 49	1594	1725	2109.66	2588
Iteration: 50	1594	1736	2085.25	2697
Iteration: 51	1594	1681	2128.56	2823
Iteration: 52	1594	1775	2086.44	2728
Iteration: 53	1594	1721	2084.49	2467
Iteration: 54	1594	1710	2107.41	3010
Iteration: 55	1594	1730	2069.17	2714
Iteration: 56	1594	1708	2117.06	2891
Iteration: 57	1594	1667	2074.08	2509
Iteration: 58	1594	1730	2102.36	2937
Iteration: 59	1594	1726	2109.07	2769
Iteration: 60	1594	1757	2084.15	2630
Iteration: 61	1594	1796	2097.66	2584
Iteration: 62	1594	1710	2101.44	2732
Iteration: 63	1594	1633	2097.9	2712
Iteration: 64	1594	1762	2122.01	2601
Iteration: 65	1594	1771	2113.55	2736
Iteration: 66	1594	1731	2130.14	2730
Iteration: 67	1594	1728	2116.48	2710
Iteration: 68	1594	1644	2116.77	2632
Iteration: 69	1594	1709	2123.63	2673
Iteration: 70	1594	1757	2096.76	2589
Iteration: 71	1594	1672	2103.86	2595
Iteration: 72	1594	1723	2106.85	2845
Iteration: 73	1594	1683	2098.9	2610
Iteration: 74	1594	1602	2059.03	2748
Iteration: 75	1594	1758	2060.18	2541
Iteration: 76	1594	1776	2113.12	2752
Iteration: 77	1594	1689	2094.99	2787
Iteration: 78	1594	1686	2083.27	2583
